N,City,State,Name,Address,Type,Food,Tourist Attraction,Museum,Park,Shopping,Entertainment,Accommodation,Government,Rating,Total Ratings,Status,Latitude,Longitude,Open Now,Price Level,Website,Local Phone,International Phone,Permanently Closed,Place ID,Viewport,Icon URL
5730,Portland,Oregon,Gateway Shopping Center,"9924 Northeast Halsey Street, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,3.9,4801,OPERATIONAL,45.5325946,-122.5602851,1,No data,No data,No data,No data,0,ChIJB_mPGnGhlVQRzJkGDYnyldQ,"{'northeast': {'lat': 45.53405049999999, 'lng': -122.55668425}, 'southwest': {'lat': 45.5282269, 'lng': -122.56389485}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5731,Portland,Oregon,Plaza 205,"10548 Southeast Washington Street, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4,1048,OPERATIONAL,45.5171884,-122.5550544,1,No data,No data,No data,No data,0,ChIJgfFtd6KhlVQRDcA-59u99XE,"{'northeast': {'lat': 45.51860583029149, 'lng': -122.5536989697085}, 'southwest': {'lat': 45.5159078697085, 'lng': -122.5563969302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
5732,Portland,Oregon,Timberland Town Center,"11835 Northwest Cedar Falls Drive, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.4,536,OPERATIONAL,45.521728,-122.8014533,1,No data,No data,No data,No data,0,ChIJX_ihhy4JlVQRfPFUcpMbuN4,"{'northeast': {'lat': 45.52304013029151, 'lng': -122.8001854197085}, 'southwest': {'lat': 45.52034216970851, 'lng': -122.8028833802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5733,Portland,Oregon,Uptown Shopping Center,"9 Northwest 23rd Place, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,592,OPERATIONAL,45.5241867,-122.7003497,0,No data,No data,No data,No data,0,ChIJDdGHN_QJlVQR2S_1IbovHD0,"{'northeast': {'lat': 45.5255754302915, 'lng': -122.6990901697085}, 'southwest': {'lat': 45.5228774697085, 'lng': -122.7017881302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
5734,Portland,Oregon,Peterkort Towne Square,"11070 Southwest Barnes Road, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4,755,OPERATIONAL,45.5145422,-122.7907843,1,No data,No data,No data,No data,0,ChIJI82mFjcJlVQROhu_CjUC3Y4,"{'northeast': {'lat': 45.5161225302915, 'lng': -122.7896775697085}, 'southwest': {'lat': 45.5134245697085, 'lng': -122.7923755302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5735,Portland,Oregon,Raleigh Hills Plaza,"7280 Southwest Beaverton Hillsdale Highway, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,62,OPERATIONAL,45.4856162,-122.7512342,1,No data,No data,No data,No data,0,ChIJEcOcovYLlVQRPIZB_tmWFi0,"{'northeast': {'lat': 45.4870683302915, 'lng': -122.7500501197085}, 'southwest': {'lat': 45.4843703697085, 'lng': -122.7527480802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5736,Portland,Oregon,West Hills Plaza,"7535 Southwest Barnes Road, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,282,OPERATIONAL,45.5155413,-122.7550257,1,No data,No data,No data,No data,0,ChIJX3_yoG8JlVQRHZ-MhosXD5Y,"{'northeast': {'lat': 45.5169020302915, 'lng': -122.7534532197085}, 'southwest': {'lat': 45.51420406970851, 'lng': -122.7561511802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5737,Portland,Oregon,LV,"700, 97204 Southwest 5th Avenue Suite 2060, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,45.5184023,-122.6772628,1,No data,No data,No data,No data,0,ChIJDYJG_lYLlVQRjKfVN8rCjOM,"{'northeast': {'lat': 45.5198809802915, 'lng': -122.6760541197085}, 'southwest': {'lat': 45.5171830197085, 'lng': -122.6787520802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5738,Portland,Oregon,Morgan's Alley,"515 Southwest Broadway, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,42,OPERATIONAL,45.520556,-122.6795664,1,No data,No data,No data,No data,0,ChIJSYnNXQQKlVQRszXYrVySKbA,"{'northeast': {'lat': 45.5219793802915, 'lng': -122.6784322197085}, 'southwest': {'lat': 45.51928141970851, 'lng': -122.6811301802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5739,Portland,Oregon,Union Way,"1022 West Burnside Street unit p, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,5,2,OPERATIONAL,45.5228195,-122.6816584,1,No data,No data,No data,No data,0,ChIJ-34I3ToLlVQR9M1ATVpWz20,"{'northeast': {'lat': 45.5242408302915, 'lng': -122.6803341697085}, 'southwest': {'lat': 45.5215428697085, 'lng': -122.6830321302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5740,Portland,Oregon,Old Town,"Northwest 3rd Avenue, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,2.5,8,OPERATIONAL,45.5222681,-122.6730623,1,No data,No data,No data,No data,0,ChIJi_jqIAcKlVQRKRugLcNvfF0,"{'northeast': {'lat': 45.52357608029151, 'lng': -122.6716874197085}, 'southwest': {'lat': 45.52087811970851, 'lng': -122.6743853802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5741,Portland,Oregon,Thiele Square,"2303 West Burnside Street, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,74,OPERATIONAL,45.5236792,-122.6986891,1,No data,No data,No data,No data,0,ChIJtcJ9LvQJlVQRbKykXskihm4,"{'northeast': {'lat': 45.5252403802915, 'lng': -122.6975329697085}, 'southwest': {'lat': 45.5225424197085, 'lng': -122.7002309302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5742,Portland,Oregon,Trinico Mall,"2201 Lloyd Center, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,5,1,OPERATIONAL,45.5325611,-122.6535861,0,No data,No data,No data,No data,0,ChIJe9aHZLWhlVQRYjTRbq1Ghos,"{'northeast': {'lat': 45.53344933029149, 'lng': -122.6516686697085}, 'southwest': {'lat': 45.5307513697085, 'lng': -122.6543666302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5743,Portland,Oregon,The Landing Offices,"5200 South Macadam Avenue, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.5,14,OPERATIONAL,45.4854516,-122.6749815,1,No data,No data,No data,No data,0,ChIJOYex-vcKlVQRPO-N-IYMuAM,"{'northeast': {'lat': 45.4867862802915, 'lng': -122.6734397697085}, 'southwest': {'lat': 45.4840883197085, 'lng': -122.6761377302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
5744,Portland,Oregon,The Venderia at The Zipper,"2705 Northeast Sandy Boulevard, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,5,2,OPERATIONAL,45.5290866,-122.6379893,1,No data,No data,No data,No data,0,ChIJdRoGX8ahlVQRH7V27DsRtKc,"{'northeast': {'lat': 45.5303338302915, 'lng': -122.6365978197085}, 'southwest': {'lat': 45.5276358697085, 'lng': -122.6392957802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5745,Portland,Oregon,Mississippi Business District,"North Mississippi Avenue, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,45.5498172,-122.6754154,0,No data,No data,No data,No data,0,ChIJD-Qap7OnlVQRmYx_NY1wnMA,"{'northeast': {'lat': 45.5511664802915, 'lng': -122.6741328197085}, 'southwest': {'lat': 45.5484685197085, 'lng': -122.6768307802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5746,Portland,Oregon,The Original,"3582 Southeast Powell Boulevard, Portland","Shopping Mall, Food, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.5,15,OPERATIONAL,45.4964387,-122.6265115,0,No data,No data,No data,No data,0,ChIJZZ6jJV2hlVQRD518_qp-eoQ,"{'northeast': {'lat': 45.4979236302915, 'lng': -122.6252803197085}, 'southwest': {'lat': 45.4952256697085, 'lng': -122.6279782802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5747,Portland,Oregon,Powell Square,"3818 Southeast Powell Boulevard, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,5,3,OPERATIONAL,45.4969134,-122.6235681,0,No data,No data,No data,No data,0,ChIJL0RnZKWhlVQRkf17SBJhtOo,"{'northeast': {'lat': 45.4983180802915, 'lng': -122.6221457197085}, 'southwest': {'lat': 45.4956201197085, 'lng': -122.6248436802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5748,Portland,Oregon,Vanport Square,"5231 Northeast Martin Luther King Junior Boulevard, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,45.5611415,-122.661885,0,No data,No data,No data,No data,0,ChIJNeecD4mnlVQRqTTHpzSl2s0,"{'northeast': {'lat': 45.5624501302915, 'lng': -122.6603484197085}, 'southwest': {'lat': 45.5597521697085, 'lng': -122.6630463802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5749,Portland,Oregon,Alberta Studios,"1627 Northeast Alberta Street, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.9,10,OPERATIONAL,45.5592871,-122.6481417,1,No data,No data,No data,No data,0,ChIJ6YO-Ch-nlVQRCboq-JFWrOs,"{'northeast': {'lat': 45.5605400302915, 'lng': -122.6468008697085}, 'southwest': {'lat': 45.55784206970851, 'lng': -122.6494988302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5750,Portland,Oregon,Columbia Plaza,"4300 Northeast Fremont Street, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,CLOSED_TEMPORARILY,45.5481811,-122.6181548,0,No data,No data,No data,No data,1,ChIJA3z5bNOmlVQR6Ncu1jfPs2E,"{'northeast': {'lat': 45.5495882302915, 'lng': -122.6168721197085}, 'southwest': {'lat': 45.5468902697085, 'lng': -122.6195700802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5751,Portland,Oregon,Woodstock Square,"4103 Southeast Woodstock Boulevard, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.7,13,OPERATIONAL,45.4794053,-122.6199329,1,No data,No data,No data,No data,0,ChIJBQwNE6EKlVQR8FiwZ7bBEoE,"{'northeast': {'lat': 45.4807713302915, 'lng': -122.6187792197085}, 'southwest': {'lat': 45.4780733697085, 'lng': -122.6214771802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5752,Portland,Oregon,Capitol Corner,"10075 Southwest Barbur Boulevard, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,3.9,70,OPERATIONAL,45.4528196,-122.7240038,1,No data,No data,No data,No data,0,ChIJn4HvzmELlVQRNrd60hhsJfU,"{'northeast': {'lat': 45.4541088802915, 'lng': -122.7225428197085}, 'southwest': {'lat': 45.4514109197085, 'lng': -122.7252407802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5753,Portland,Oregon,Lexor show room,"8001 Southeast Powell Boulevard, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,OPERATIONAL,45.4990766,-122.5802742,0,No data,No data,No data,No data,0,ChIJTWDcaNShlVQRahJIJmVwWQg,"{'northeast': {'lat': 45.5003159802915, 'lng': -122.5788957697085}, 'southwest': {'lat': 45.4976180197085, 'lng': -122.5815937302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5754,Portland,Oregon,Boardwalk Plaza,"9725 Southwest Beaverton Hillsdale Highway, Beaverton","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.5,4,OPERATIONAL,45.4868999,-122.777139,1,No data,No data,No data,No data,0,ChIJAwB_DAYMlVQRehR6x5j63rQ,"{'northeast': {'lat': 45.48816978029149, 'lng': -122.7757554197085}, 'southwest': {'lat': 45.48547181970849, 'lng': -122.7784533802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5755,Portland,Oregon,Oswego Towne Square - Lower Level,"3 Monroe Parkway, Lake Oswego","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,493,OPERATIONAL,45.4324372,-122.7036968,1,No data,No data,No data,No data,0,ChIJN4ADIVVzlVQRYOxF1Q14plw,"{'northeast': {'lat': 45.4337721302915, 'lng': -122.7023073697085}, 'southwest': {'lat': 45.4310741697085, 'lng': -122.7050053302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5756,Portland,Oregon,Emmert International Marketplace,"5253 Southeast 82nd Avenue, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,CLOSED_TEMPORARILY,45.4843316,-122.5802062,0,No data,No data,No data,No data,1,ChIJ79uHRhyhlVQRjF8FqFbfLhA,"{'northeast': {'lat': 45.4856836302915, 'lng': -122.5784934697085}, 'southwest': {'lat': 45.4829856697085, 'lng': -122.5811914302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5757,Portland,Oregon,Hayden Meadows Square,"1120 North Hayden Meadows Drive, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4,3013,OPERATIONAL,45.5941903,-122.6780454,1,No data,No data,No data,No data,0,ChIJA4S_2jamlVQRgCz6c6hbxWg,"{'northeast': {'lat': 45.59608393029151, 'lng': -122.6763047197085}, 'southwest': {'lat': 45.59338596970851, 'lng': -122.6790026802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5758,Portland,Oregon,Diamond Park,"9955 Southwest Beaverton Hillsdale Highway, Beaverton","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,17,CLOSED_TEMPORARILY,45.4868407,-122.7794536,0,No data,No data,No data,No data,1,ChIJm8r5NQQMlVQRpLv2lxQtRPk,"{'northeast': {'lat': 45.4881353802915, 'lng': -122.7781566197085}, 'southwest': {'lat': 45.4854374197085, 'lng': -122.7808545802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5759,Portland,Oregon,Madison Heights Plaza,"3232 Northeast 82nd Avenue, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4,16,OPERATIONAL,45.5460259,-122.5785717,1,No data,No data,No data,No data,0,ChIJK10KSkShlVQRrQotY1_Vvok,"{'northeast': {'lat': 45.54737658029151, 'lng': -122.5773284197085}, 'southwest': {'lat': 45.54467861970851, 'lng': -122.5800263802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5760,Portland,Oregon,Mafe’s Mall,"11049 Southeast Main Street #101, Milwaukie","Furniture Store, Shopping Mall, Home Goods Store, Store, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.7,33,OPERATIONAL,45.4427935,-122.6414603,1,No data,No data,No data,No data,0,ChIJfUiS__t1lVQRao6qhELeEuQ,"{'northeast': {'lat': 45.44417878029149, 'lng': -122.6399772697085}, 'southwest': {'lat': 45.4414808197085, 'lng': -122.6426752302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5761,Portland,Oregon,King Road Shopping Center,"4400 Southeast King Road, Milwaukie","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,434,OPERATIONAL,45.4475437,-122.6181913,1,No data,No data,No data,No data,0,ChIJGVZBclp1lVQRXgFv772f-8s,"{'northeast': {'lat': 45.4488928302915, 'lng': -122.6168530197085}, 'southwest': {'lat': 45.4461948697085, 'lng': -122.6195509802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5762,Portland,Oregon,205 Place,"9710 – 9738 Southeast Washington Street, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4,1918,OPERATIONAL,45.5173181,-122.5636978,1,No data,No data,No data,No data,0,ChIJXUORiKGhlVQR8qiURgWWYpk,"{'northeast': {'lat': 45.5186612302915, 'lng': -122.5623220197085}, 'southwest': {'lat': 45.5159632697085, 'lng': -122.5650199802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5763,Portland,Oregon,Coles Complex Shopping Center,"1424 Northeast 102nd Avenue, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,3.7,20,OPERATIONAL,45.5331422,-122.5573036,1,No data,No data,No data,No data,0,ChIJ9TeaFXChlVQRx6TJ_NX7kIA,"{'northeast': {'lat': 45.53438828029149, 'lng': -122.5559771197085}, 'southwest': {'lat': 45.5316903197085, 'lng': -122.5586750802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5764,Portland,Oregon,Canyon Square,"4130 Southwest 117th Avenue, Beaverton","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.2,124,OPERATIONAL,45.4898319,-122.7969254,1,No data,No data,No data,No data,0,ChIJ81cMa2APlVQR2n-EeNd5n2Y,"{'northeast': {'lat': 45.4913736802915, 'lng': -122.7957313197085}, 'southwest': {'lat': 45.4886757197085, 'lng': -122.7984292802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5765,Portland,Oregon,Wichita Town Center,"6100 Southeast King Road, Milwaukie","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,4.3,3,OPERATIONAL,45.4472455,-122.6005054,0,No data,No data,No data,No data,0,ChIJXaP4Bq51lVQRZT31gwH7tJk,"{'northeast': {'lat': 45.4486576802915, 'lng': -122.5991329197085}, 'southwest': {'lat': 45.4459597197085, 'lng': -122.6018308802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5766,Portland,Oregon,The Venderia at The Fixin to,"8218 North Lombard Street, Portland","Shopping Mall, Point Of Interest, Establishment",0,0,0,0,1,0,0,0,No rating,No data,CLOSED_TEMPORARILY,45.5888839,-122.7514772,0,No data,No data,No data,No data,1,ChIJwSvzH0GplVQRny264JBybys,"{'northeast': {'lat': 45.5903329302915, 'lng': -122.7500625197085}, 'southwest': {'lat': 45.5876349697085, 'lng': -122.7527604802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
5767,Rhode Island,Rhode Island,Shady Lea Historic District,North Kingstown,"Tourist Attraction, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.5,23,OPERATIONAL,41.5387388,-71.4679694,0,No data,No data,No data,No data,0,ChIJ763Mydew5YkRZ7YccVdvoLo,"{'northeast': {'lat': 41.53993198029151, 'lng': -71.4667197197085}, 'southwest': {'lat': 41.53723401970851, 'lng': -71.4694176802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
5768,Rhode Island,Rhode Island,Forge Road Historic District,North Kingstown,"Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,5,6,OPERATIONAL,41.6411683,-71.4446889,1,No data,No data,No data,No data,0,ChIJxzpoijqz5YkRH7GT1PsM-1o,"{'northeast': {'lat': 41.64260658029149, 'lng': -71.4433734197085}, 'southwest': {'lat': 41.63990861970849, 'lng': -71.4460713802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
5769,Rhode Island,Rhode Island,Goddard Memorial State Park,"1095 Ives Road, Warwick","Tourist Attraction, Park, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.6,2237,OPERATIONAL,41.6573476,-71.4358095,1,No data,No data,No data,No data,0,ChIJBdw7E9hM5IkRcZ7Ev-U3Src,"{'northeast': {'lat': 41.6632298, 'lng': -71.42096344999999}, 'southwest': {'lat': 41.64270939999999, 'lng': -71.45331124999998}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
5770,Rhode Island,Rhode Island,New England Wireless & Steam Museum,"1300 Frenchtown Road, East Greenwich","Museum, Tourist Attraction, Library, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,5,12,CLOSED_TEMPORARILY,41.6242696,-71.5130186,0,No data,No data,No data,No data,1,ChIJL0wPAli05YkR8HNS_C2nWxQ,"{'northeast': {'lat': 41.6258962302915, 'lng': -71.51173276970849}, 'southwest': {'lat': 41.6231982697085, 'lng': -71.51443073029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
5771,Rhode Island,Rhode Island,Wickford Village,"1 Main Street, North Kingstown","Tourist Attraction, Local Government Office, Point Of Interest, Establishment",0,1,0,0,0,0,0,1,4.7,109,OPERATIONAL,41.571393,-71.452043,0,No data,No data,No data,No data,0,ChIJnZAa5-Gz5YkRzhMhD_RqDjE,"{'northeast': {'lat': 41.5727823302915, 'lng': -71.4507057697085}, 'southwest': {'lat': 41.5700843697085, 'lng': -71.45340373029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
5772,Rhode Island,Rhode Island,Biomes Marine Biology Center,"6640 Post Road, North Kingstown","Aquarium, Tourist Attraction, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.5,785,OPERATIONAL,41.6170594,-71.4573435,0,No data,No data,No data,No data,0,ChIJsaS4jtmw5YkRyAC48Q1qStg,"{'northeast': {'lat': 41.6183930302915, 'lng': -71.45629151970849}, 'southwest': {'lat': 41.6156950697085, 'lng': -71.45898948029149}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
